id,invt_amt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7
160,2820,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.451589458,0.410069972,0.048088414,0.058068996,0.03218316,,
161,760,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:IGV,,,0.513769373,0.093148913,0.124570908,0.145584746,0.12292606,,
162,2190,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.516518925,0.353105924,0.036082776,0.094292374,,,
163,1620,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:EVX,,,0.439837499,0.248486396,0.252209363,0.045540605,0.013926137,,
164,1600,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:RYH,,,,0.641674273,0.200267086,0.029840025,0.128218617,,,
165,210,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:FVL,,,,,0.547669348,0.226408376,0.225922276,,,,
166,170,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.579456526,0.20281031,0.155002663,0.017990961,0.04473954,,
167,3410,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:VAW,,,,0.467464249,0.232603636,0.207984604,0.091947511,,,
168,1930,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EWC,,,,0.356746105,0.231776341,0.10246349,0.309014065,,,
169,690,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:JKH,,,,0.513307362,0.182129512,0.036202513,0.268360613,,,
170,760,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.644965893,0.176101585,0.040138286,0.138794236,,,
171,460,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.547220853,0.313385024,0.085537653,0.05385647,,,
172,310,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.469836662,0.266898322,0.083294419,0.179970597,,,
173,750,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:JKH,,,,,0.686774169,0.073531864,0.239693967,,,,
174,1530,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XLB,,,0.451082654,0.242926542,0.050615873,0.07598578,0.179389151,,
175,490,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.409700134,0.298908271,0.082319545,0.082778942,0.126293108,,
176,570,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:RYH,,,0.76693593,0.02732203,0.141529581,0.060800689,0.00341177,,
177,200,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:XME,,,,,0.242606038,0.739519145,0.017874817,,,,
178,830,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:EVX,,,0.41240158,0.125552353,0.253261135,0.094479961,0.114304971,,
179,1990,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.540392133,0.241686757,0.010258552,0.125107749,0.08255481,,
180,180,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:FVL,,,0.257827721,0.433906778,0.243431363,0.01543056,0.049403578,,
181,1360,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:FVL,,,,0.516325461,0.145975184,0.097743305,0.23995605,,,
182,2100,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.492626078,0.07731982,0.206028699,0.083282462,0.140742941,,
183,560,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:EVX,,,0.503684866,0.280240623,0.085182886,0.072018251,0.058873375,,
184,560,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EVX,,,0.465571117,0.215752242,0.162309595,0.011663247,0.1447038,,
185,1290,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.827770344,0.075871772,0.083458668,0.012899215,,,
186,600,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.734331368,0.099711583,0.048986158,0.116970891,,,
187,1260,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XLB,,,0.402966115,0.179496278,0.103499571,0.205022526,0.10901551,,
188,300,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EVX,,,,,0.676002434,0.171243291,0.152754275,,,,
189,1210,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IGM,,,0.401173021,0.292003731,0.059947441,0.240152492,0.006723315,,
190,1380,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:EVX,,,,,0.790929877,0.096613586,0.112456537,,,,
191,300,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:FVL,,,0.537882409,0.054839486,0.143710221,0.184651247,0.078916638,,
192,1330,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:FVL,,,0.284986279,0.226750602,0.097498613,0.359175613,0.031588893,,
193,1290,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XBI,NYSEARCA:XES,NYSEARCA:ITA,,,0.335957798,0.274433594,0.337301034,0.023577399,0.028730174,,
194,4950,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.531533746,0.180620896,0.143277071,0.144568287,,,
195,1330,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EVX,NYSEARCA:IGM,,,0.578560594,0.117779067,0.153427053,0.024357428,0.125875857,,
196,2910,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.662091436,0.231607097,0.083286447,0.02301502,,,
197,290,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.441880058,0.239281073,0.148454786,0.170384083,,,
198,620,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.298966707,0.545771618,0.073261933,0.081999742,,,
199,1190,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.501514776,0.365216757,0.131240523,0.002027943,,,
200,1650,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:VOT,,,,,0.687585855,0.134443338,0.177970806,,,,
201,3590,NYSEARCA:XOP,NYSEARCA:XBI,NYSEARCA:XES,,,,,0.318927542,0.379174681,0.301897777,,,,
202,740,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,0.339427352,0.517038678,0.007302978,0.017335698,0.118895294,,
203,200,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.744998453,0.046920895,0.06261082,0.145469832,,,
204,490,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,,0.363022092,0.099458935,0.071118954,0.081007438,0.052677329,0.332715252,
205,1720,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IGM,,,0.417657503,0.089415174,0.203025068,0.235389606,0.054512648,,
206,1350,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:IGM,,,0.289836394,0.416713057,0.172227142,0.066150664,0.055072743,,
207,890,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,,,0.491738076,0.138348078,0.096356579,0.081982639,0.191574629,,
208,1070,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IGV,,,0.668452459,0.010209057,0.095909313,0.095933212,0.129495959,,
209,4220,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:ITA,NYSEARCA:IHF,,,,0.381091663,0.296020668,0.227081772,0.095805896,,,
210,900,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:VOT,,,,0.396018369,0.356449092,0.154397357,0.093135181,,,
211,3790,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.159814749,0.363407621,0.202457024,0.061072721,0.213247885,,
212,1210,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:EWC,,,,0.376960538,0.21715483,0.100886396,0.304998235,,,
213,340,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EVX,NYSEARCA:IGV,,,,0.529383663,0.325488892,0.001997208,0.143130237,,,
214,830,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IYM,,,,0.401742044,0.013780354,0.2995583,0.284919301,,,
215,490,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VAW,,,0.496171801,0.104284896,0.108652275,0.205916861,0.084974166,,
216,1790,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:IYM,,,0.3381116,0.196107202,0.140792024,0.045819584,0.279169589,,
217,1250,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:PPA,,,,,0.736143648,0.116537971,0.147318381,,,,
218,480,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,,,0.457390385,0.232470238,0.152137146,0.096971406,0.061030825,,
219,3220,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PYZ,NYSEARCA:VOT,,,0.401017612,0.343881202,0.148518892,0.031924604,0.07465769,,
220,360,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:PPA,,,,0.510178921,0.410639863,0.001249655,0.07793156,,,
221,2250,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,0.560573566,0.255134204,0.023801008,0.040307036,0.120184186,,
222,2990,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.559764438,0.162517953,0.031651598,0.196366852,0.049699159,,
223,220,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.431922025,0.456882432,0.020421272,0.090774271,,,
224,2110,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:IGM,,,0.315221461,0.37504784,0.068893227,0.038617555,0.202219917,,
225,2290,NYSEARCA:IEZ,NYSEARCA:PYZ,NYSEARCA:IGM,,,,,0.679424746,0.01374726,0.306827993,,,,
226,1070,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:IYM,,,0.363474117,0.003763983,0.127585446,0.181602734,0.32357372,,
227,120,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.534120353,0.244724002,0.012505803,0.036677491,0.171972352,,
228,690,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:RYH,,,,0.588250383,0.284467248,0.03769441,0.089587959,,,
229,4810,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,,0.469502605,0.07822017,0.031314441,0.344294632,0.076668152,,
230,250,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:JKH,,,,,0.809450924,0.177820725,0.01272835,,,,
231,680,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.561962427,0.286769966,0.033472367,0.11779524,,,
232,2680,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.244557712,0.324463257,0.168139518,0.255514198,0.007325315,,
233,1420,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:PPA,,,,,0.837922062,0.119573848,0.04250409,,,,
234,2600,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:ITA,,,,,0.392562833,0.294846295,0.312590873,,,,
235,1370,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:FVL,,,0.288752292,0.085245157,0.342013329,0.06708024,0.216908983,,
236,2460,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IGV,,,0.44373547,0.206066947,0.096763193,0.109897228,0.143537163,,
237,2220,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.65777967,0.174961735,0.119051789,0.048206806,,,
238,950,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:VOT,,,0.554826419,0.044560881,0.071990024,0.230243521,0.098379155,,
239,3310,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:IYM,,,,0.466065462,0.121285069,0.354291684,0.058357785,,,
240,3350,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.63884904,0.078701878,0.051131156,0.231317926,,,
241,620,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.809105269,0.077577555,0.109868066,0.003449109,,,
242,2600,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IHF,,,,,0.568894824,0.175418838,0.255686339,,,,
243,3930,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:JKH,,,,0.474628018,0.168159809,0.219044283,0.13816789,,,
244,200,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IHF,,,0.402932545,0.097509545,0.155889914,0.106775691,0.236892305,,
245,2170,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.448319582,0.047962377,0.20294877,0.249626231,0.05114304,,
246,1250,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.320922502,0.502054496,0.127097648,0.049925354,,,
247,400,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VOT,,,,0.609066905,0.061261436,0.111756854,0.217914805,,,
248,110,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGM,,,0.610645216,0.230598317,0.002208448,0.051735772,0.104812248,,
249,570,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:EVX,,,,,0.634547285,0.179829998,0.185622717,,,,
250,3530,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IHI,,,,,0.562320972,0.213285383,0.224393645,,,,
251,1420,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:RYH,,,,0.549920704,0.245364477,0.091762191,0.112952628,,,
252,2460,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:PPA,,,,0.393168868,0.4125089,0.070970153,0.123352079,,,
253,640,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:PYZ,NYSEARCA:VOT,,,,0.831722551,0.055981444,0.055135172,0.057160833,,,
254,1100,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.643921642,0.10123192,0.080255754,0.031674509,0.142916174,,
255,400,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:VOT,,,,0.488360588,0.15263288,0.228972576,0.130033956,,,
256,2710,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.55473336,0.008180936,0.369186994,0.030469361,0.037429349,,
257,380,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:FVL,,,0.435743064,0.173048184,0.233310428,0.03859612,0.119302204,,
258,920,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:PYZ,,,0.099169476,0.357218132,0.164688452,0.116569539,0.2623544,,
259,2040,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGV,,,,0.527891574,0.257153557,0.038375969,0.1765789,,,
260,3140,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IHI,NYSEARCA:XME,,,,0.570965583,0.191565518,0.168267866,0.069201032,,,
261,710,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:EVX,,,0.351264066,0.39157663,0.054942565,0.088417009,0.11379973,,
262,1570,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGV,,,0.766304053,0.008170248,0.043102121,0.00726528,0.175158297,,
263,3700,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:VOT,,,0.484821421,0.31161294,0.012874053,0.056798296,0.13389329,,
264,1780,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:EWC,,,,0.266162462,0.238171628,0.02808055,0.46758536,,,
265,160,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.511753785,0.24382986,0.151738246,0.035396247,0.057281862,,
266,1570,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.508782037,0.394867741,0.017427823,0.078922399,,,
267,1190,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PYZ,,,,,0.600230178,0.088441433,0.311328389,,,,
268,800,NYSEARCA:IEO,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.619570601,0.102521464,0.124305751,0.153602184,,,
269,250,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EVX,,,0.419344698,0.215929103,0.148078084,0.040643692,0.176004422,,
270,3600,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.564961318,0.226641196,0.053356207,0.006244775,0.148796504,,
271,590,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.61420941,0.143977743,0.041618671,0.067783131,0.132411045,,
272,4230,NYSEARCA:IYE,NYSEARCA:EVX,NYSEARCA:IGM,,,,,0.930459899,0.058507104,0.011032997,,,,
273,1340,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:XLB,,,,,0.759388297,0.078633316,0.161978387,,,,
274,840,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:IYM,,0.149027556,0.365816763,0.001830985,0.118251906,0.313773775,0.051299014,
275,880,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:FVL,,,,,0.750974467,0.071072859,0.177952674,,,,
276,3310,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.118428245,0.384858862,0.31774028,0.007285275,0.171687337,,
277,4540,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:IGV,,,,,0.69844001,0.29024502,0.01131497,,,,
278,110,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.531654791,0.250390827,0.003862645,0.060980859,0.153110878,,
279,1860,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:FVL,,,,,0.671532347,0.107866121,0.220601532,,,,
280,3230,NYSEARCA:IEO,NYSEARCA:IHI,NYSEARCA:XME,NYSEARCA:PTH,,,,0.766556177,0.168899628,0.01293091,0.051613285,,,
281,110,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:RYH,,,,,0.494391357,0.360713383,0.14489526,,,,
282,1710,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.481531841,0.219206882,0.160174592,0.024356507,0.114730178,,
283,2450,NYSEARCA:RYE,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:PTH,,,,0.817780335,0.026539937,0.013009327,0.142670401,,,
284,4280,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:FVL,,,0.477889539,0.361498932,0.009795071,0.014708892,0.136107566,,
285,1450,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.552581942,0.281078271,0.095941164,0.070398623,,,
286,570,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.533018756,0.126559699,0.122332169,0.075009121,0.143080255,,
287,2570,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.535640232,0.237458424,0.078735072,0.148166272,,,
288,2100,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IHI,,,,0.236015197,0.466729676,0.072770119,0.224485007,,,
289,550,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,0.461605338,0.219857866,0.249896072,0.044423496,0.024217228,,
290,2840,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:FVL,,,0.453716086,0.054345119,0.188249088,0.229340505,0.074349202,,
291,1450,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:EVX,NYSEARCA:IGV,,,,0.58317328,0.343171071,0.002042214,0.071613434,,,
292,1610,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VAW,,,0.361803547,0.200888881,0.08468343,0.142206711,0.210417431,,
293,2290,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:EVX,,,0.727895592,0.042953482,0.029362379,0.099825892,0.099962655,,
294,2960,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:PTH,,,0.454997275,0.262392157,0.08891458,0.016403179,0.177292808,,
295,670,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IHF,,,,,0.426005062,0.314031205,0.259963732,,,,
296,1290,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:FVL,,,0.397305183,0.186084656,0.219319449,0.133716739,0.063573974,,
297,820,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.608759687,0.09590156,0.151400039,0.03487343,0.109065284,,
298,270,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:FVL,,,0.594705026,0.057874954,0.014417875,0.205128897,0.127873248,,
299,1980,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,0.298317992,0.485231692,0.056235254,0.008031843,0.152183219,,
300,4330,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:XLB,,,,,0.795519024,0.01822881,0.186252166,,,,
301,1480,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:PYZ,,,0.482052903,0.038093819,0.089184969,0.321840224,0.068828085,,
302,2840,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,,,0.523026649,0.146551032,0.154265667,0.121259861,0.054896791,,
303,520,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:RYH,,,,0.536231816,0.082168408,0.194708814,0.186890962,,,
304,500,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XLB,,,0.166583055,0.427515396,0.179725377,0.020398745,0.205777427,,
305,1720,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,,,,0.382869315,0.270989501,0.087032479,0.259108705,,,
306,1890,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.282623049,0.489648298,0.082426587,0.115503349,0.029798718,,
307,680,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:FVL,,,0.484142981,0.166610332,0.171421142,0.125003905,0.052821639,,
308,4310,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:IYM,,,,,0.381466897,0.346813791,0.271719312,,,,
309,1680,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EVX,,,,0.338370542,0.374752149,0.083028553,0.203848757,,,
310,420,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGM,,,0.499321506,0.234475853,0.143911344,0.038747225,0.083544072,,
311,1900,NYSEARCA:IEZ,NYSEARCA:XES,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.518368797,0.012002366,0.284705239,0.184923598,,,
312,520,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.566829378,0.102722151,0.164952414,0.165496057,,,
313,1240,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:EVX,,,0.513400193,0.20580215,0.058474825,0.02585966,0.196463172,,
314,630,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.386679939,0.320149478,0.050836919,0.150496404,0.091837259,,
315,1240,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:JKH,,,0.547753067,0.178207419,0.014598409,0.221575958,0.037865147,,
316,160,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IHF,,,,0.600304966,0.052665249,0.173841569,0.173188216,,,
317,190,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:PYZ,,,,0.683358306,0.225816875,0.036378797,0.054446022,,,
