ID,LIMIT,BALANCE,INCOME,RATING,GENDER,EDUCATION,MARITAL,AGE,S1,S2,S3,S4,S5,B1,B2,B3,B4,B5,R1,R2,R3,R4,R5
228,210000,2739.625,243354,1,1,1,2,46,-1,-1,0,0,-1,3918,29881,24247,21664,1556,30366,0,433,1556,14047
229,10000,1258.95,10000,1,1,2,2,22,2,0,0,0,0,6934,8786,8014,0,0,2000,430,0,0,0
230,30000,5122.6,26470,0,0,3,1,59,0,0,0,0,0,29096,22088,21624,21833,18174,1268,694,866,695,838
231,30000,5000.45,20651,1,1,2,1,22,2,0,0,0,2,14220,14188,7058,7976,7734,1230,1000,1000,0,2000
232,30000,5054.875,29738,0,1,1,2,24,0,0,0,0,0,27924,27709,27457,26848,26407,1414,952,1002,832,2698
233,220000,0,228873,0,1,2,1,45,-1,0,-1,0,-1,6010,7069,43957,30693,13264,1229,43957,614,13264,700
234,20000,234.5,15955,1,0,3,1,45,2,0,0,0,0,950,1560,1170,780,780,1000,0,0,0,0
235,300000,113.575,352913,0,0,1,1,30,-1,-1,-1,-1,-1,949,1938,81,671,8067,1938,81,671,8067,1513
236,160000,932.925,154296,0,1,2,1,30,0,0,0,0,0,6020,1194,694,1800,186,1202,694,1800,186,3573
237,10000,941.15,10000,0,0,2,2,25,0,0,0,0,0,6482,7308,5736,6236,-764,1000,115,500,180,5000
238,20000,2841.125,11509,1,1,2,2,23,0,0,0,0,0,17857,18862,18931,19624,20049,1610,679,1000,900,599
239,20000,2857.75,16862,1,0,1,2,29,2,2,2,0,0,15784,18200,17613,18371,19865,3000,0,1200,1800,0
240,70000,11701.55,82979,1,0,2,1,26,0,0,0,0,0,27072,26744,28087,27393,26646,1396,3000,980,955,941
241,50000,7583.45,50638,0,1,2,1,30,0,0,0,0,0,41935,14854,14125,12176,13827,1040,1000,1000,3000,1000
242,130000,1797.95,133537,0,1,1,2,26,-1,2,0,0,0,10750,8699,7199,5699,6275,0,199,199,2275,1699
243,180000,4892.825,210313,0,1,1,1,38,-1,-1,-1,-1,-1,13855,16277,0,28743,8210,16277,0,28743,8210,14004
244,50000,1662.5,37583,1,0,2,2,28,2,2,2,0,0,7913,9572,9281,8835,9038,1800,0,400,350,400
245,500000,6257.125,579330,0,0,1,1,44,0,0,0,0,0,72000,0,0,0,0,0,0,0,0,11621
246,340000,5329.1,379608,0,1,1,2,27,0,0,-1,-1,-1,36919,24268,3210,3240,11095,4322,3210,3240,11095,3345
247,150000,578.025,146260,0,1,2,2,25,0,0,0,0,0,125,7351,1279,0,0,7424,1279,0,0,0
248,150000,5620.475,175421,0,1,2,1,40,-1,-1,-1,0,-1,3502,2056,7756,4993,918,2056,7756,0,918,22200
249,100000,4822.125,118846,0,1,2,1,47,0,0,0,0,0,29798,31028,33544,35328,41835,2028,3354,2328,7300,0
250,100000,2905.175,112577,0,1,1,2,28,0,0,0,0,0,14414,11307,11139,11361,9816,1124,495,500,758,0
251,30000,4460.225,24917,1,1,1,2,23,2,2,2,2,2,26513,27026,27871,29017,28403,1251,1596,1742,0,1374
252,150000,5393.675,175877,0,1,2,1,34,0,0,0,0,0,33009,34867,24438,18883,14737,3000,1000,2000,4500,0
253,10000,1344.7,10000,0,0,1,2,23,0,0,0,0,0,8685,8557,7319,7650,8862,1500,500,600,1500,0
254,190000,13601,222213,0,1,1,2,38,0,0,0,0,0,79417,81326,81650,83354,85163,3799,2874,2970,3138,3054
255,70000,6897.8,55905,0,1,1,2,33,0,0,0,0,0,40784,42791,43797,44938,47177,3000,1718,2000,3000,1630
256,360000,1442.525,370637,0,1,1,1,48,-1,-1,-1,-1,-1,10742,3300,0,1270,0,3300,0,1270,0,889
257,500000,12504.625,505974,0,1,2,1,37,0,0,0,0,0,79079,73583,79481,115741,168319,10104,10000,40000,10000,10000
258,210000,14507.85,233433,0,0,2,1,45,0,0,0,0,0,84897,56023,57137,58333,59373,2931,2045,2117,2010,1853
259,320000,32918.55,362811,0,0,2,1,37,0,0,0,0,0,178067,178018,172200,164032,165857,6343,6003,5967,6525,5167
260,50000,6972.525,55449,0,1,2,1,22,0,0,0,0,2,40662,41971,43020,46150,45288,2000,2020,3800,0,2000
261,500000,803.25,570212,0,1,1,2,38,0,0,0,-1,-1,4218,5090,2043,8479,236,1000,0,8479,236,2990
262,320000,127.75,328690,0,0,2,1,42,0,0,0,0,0,1550,0,2000,700,760,0,2000,700,760,810
263,80000,13353.2,72177,0,0,2,2,26,0,0,0,0,0,78680,79897,27950,28579,29138,3900,1200,1230,1230,1000
264,250000,61602.8,284741,1,0,1,1,42,1,1,1,2,2,341600,321232,307354,285901,272322,8273,8100,100,8942,254000
265,250000,69.3,279954,0,0,1,1,40,-1,-1,-1,-1,-1,396,396,396,396,109,396,396,396,109,0
266,220000,0,216831,0,0,1,1,33,-1,-1,0,0,0,2500,0,0,0,0,0,0,0,0,0
267,250000,243.425,276344,0,1,1,2,37,-1,-1,-1,-1,-1,3498,8963,0,14660,62832,8963,0,14660,62832,4620
268,50000,7371,58542,0,1,2,1,24,0,0,0,0,2,41444,33933,28945,28131,27531,1490,1148,2370,0,1179
269,360000,0,350486,1,1,1,2,43,-1,-1,-1,-1,-1,10121,390,2809,390,390,780,2809,390,390,390
270,260000,0,306811,0,1,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,50000,1690.325,42413,0,0,2,1,45,0,0,0,0,0,10610,6525,3660,0,0,1000,73,0,0,0
272,20000,68.25,10431,0,0,2,2,25,-1,0,0,0,0,5548,7001,6695,0,0,2000,2000,0,3300,0
273,10000,361.9,10000,0,0,2,2,23,0,0,0,0,0,6000,6457,6177,0,0,1000,500,0,0,0
274,500000,91633.15,502501,0,1,2,1,34,2,0,0,0,0,483244,459273,386722,366421,241182,16004,15004,15004,9814,31004
275,330000,0,329526,0,1,2,2,33,0,0,-1,0,0,-1648,-2437,95131,46017,46470,0,102680,1728,1695,2000
276,170000,19822.25,175797,0,0,2,2,34,0,0,0,0,0,112012,114535,115448,117426,115675,6000,4106,4312,5097,3800
277,20000,288.75,10948,0,0,2,2,63,2,4,4,4,4,1650,1650,1650,1650,1650,0,0,0,0,0
278,80000,6618.85,80815,0,0,2,1,29,0,2,0,0,0,40900,39944,40744,42084,42923,0,1462,2000,1536,2001
279,240000,717.675,237672,0,1,2,1,32,-1,-1,-1,-1,-1,7101,5500,5500,5500,5463,5500,5500,5500,5463,5500
280,150000,8150.8,170934,0,1,2,2,28,0,0,0,0,0,43583,45569,46533,47653,49729,3000,2000,2000,3000,2000
281,200000,23739.45,187336,0,0,2,1,34,0,0,0,0,0,173946,176894,170754,172332,175960,6101,5898,6053,6288,8000
282,300000,282.975,339459,0,0,1,2,33,-1,0,0,0,-1,7785,3420,814,-494,8006,3000,0,0,8500,0
283,100000,14410.9,115495,1,0,2,1,35,4,3,2,2,2,82156,83318,81380,83710,88057,3100,0,3800,5900,3200
284,290000,2454.55,321019,0,1,2,2,33,0,0,0,0,0,9154,2778,9981,23989,22667,2000,9000,23000,22000,1797
285,100000,1904.35,109923,0,0,3,1,56,0,0,0,0,0,11952,13047,13330,14112,14477,1300,500,1000,600,600
286,10000,1185.1,10000,1,0,1,0,46,0,0,0,0,0,7790,8799,8974,9162,9375,1137,312,323,356,268
287,420000,13982.325,482354,0,1,1,2,41,0,0,0,0,0,82012,84079,85614,87053,88657,3427,2909,2877,2976,2686
288,20000,3357.375,11696,0,1,2,1,42,0,0,0,0,0,18621,19605,19717,19203,19871,1307,691,705,995,722
289,300000,107.8,316175,0,1,1,1,37,-1,-1,-1,-1,-1,1370,916,316,898,748,916,316,898,748,748
290,50000,7357,58527,0,0,3,2,26,0,0,0,0,0,30427,17818,17028,16387,15728,2000,1000,1000,1000,1000
291,180000,5915,189511,0,1,2,1,44,-1,0,0,-1,-1,0,0,0,1972,0,0,0,1972,0,1800
292,420000,2914.975,405086,0,0,2,1,41,-1,-1,-1,-1,-1,2578,523,1855,14539,7647,525,1864,14611,7685,26477
293,100000,1825.25,107971,0,1,2,1,49,-1,-1,-1,-1,-1,3313,490,6974,8018,8441,490,6974,8018,8441,11461
294,80000,3278.275,78283,0,1,2,2,38,0,0,2,0,0,20081,17245,13507,14479,14083,2500,0,2000,2000,3000
295,210000,18160.1,213253,0,0,1,1,42,0,0,0,0,0,95228,87678,79254,71836,63675,4000,3000,4000,3000,3000
296,80000,0,93044,0,0,3,1,42,0,0,0,0,-1,0,0,0,0,7010,0,0,0,6204,1000
297,240000,11413.5,251872,0,1,1,2,31,0,0,0,0,2,68155,70184,71784,78659,81212,3167,2767,8233,4000,4000
298,500000,6628.125,598560,0,0,1,1,45,-1,-1,-1,-1,-1,150573,32413,193427,21978,38102,32611,200967,22074,38272,3491
299,100000,1830.15,92541,0,0,2,2,27,0,0,0,0,0,9899,6618,3895,4037,12959,1162,3000,159,11845,200
300,610000,152.95,693010,0,1,1,2,36,0,0,0,0,0,-256,-255,-538,107592,168966,1,0,108130,30695,179
301,170000,72.8,157363,0,0,2,2,27,-1,-1,-1,-1,-1,416,416,416,416,416,416,416,416,416,416
302,320000,6538.175,377080,0,0,1,1,45,0,0,0,0,0,21796,10798,9198,2314,14497,10832,9244,2325,14568,29249
303,200000,10582.775,225210,0,1,3,1,38,0,0,-1,-1,2,151786,109495,13785,22173,10482,29894,13943,21865,0,26218
304,360000,0,384502,1,0,1,2,35,-1,-1,0,0,0,1010,0,0,0,0,0,0,0,0,0
305,200000,0,191214,0,0,2,1,34,0,-1,-1,0,0,0,188,0,0,0,188,0,0,0,0
306,150000,0,154351,1,1,2,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,100000,8548.75,118596,0,0,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,200000,8022.175,207241,0,0,1,2,29,0,0,0,0,0,37221,34718,32148,25380,22701,7000,7000,7000,7000,295
309,30000,0,34034,0,0,2,1,26,0,0,0,-1,0,349,-199,0,199,199,0,199,199,0,3915
310,260000,41861.05,283429,1,0,1,1,36,0,0,0,0,0,212271,191813,193555,197090,200841,9000,7100,7509,8000,6888
311,300000,175,331087,1,1,2,1,34,-1,-1,-1,-1,-1,1000,1000,1000,2000,1000,1000,1000,2000,1000,1000
312,110000,12910.1,103464,0,0,2,1,32,0,0,0,0,0,75299,72978,67877,60444,61737,2404,2292,2196,2300,2200
313,50000,136.5,48733,0,1,1,2,24,0,0,0,0,0,0,580,-200,300,0,580,0,500,0,0
314,500000,2831.325,538640,0,0,3,2,44,-1,-1,-1,-1,0,1520,2031,2593,45858,161299,5262,3023,45868,130586,5024
315,60000,4269.3,71640,0,1,1,2,30,0,0,0,0,0,25463,27036,27074,25911,26431,2036,937,1911,951,2056
316,80000,8604.925,83478,1,0,1,2,39,0,0,0,0,0,50376,51536,52782,53781,55389,2000,2100,2000,2500,2500
317,370000,0,439187,0,0,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,150000,83.3,170283,0,0,2,2,38,-1,-1,-1,-1,2,476,476,476,1102,476,476,476,1102,0,476
319,210000,0,219211,0,0,1,2,35,0,0,0,0,0,-18,-18,-18,-18,-18,0,0,0,0,0
320,500000,30724.75,546272,0,1,2,2,34,0,0,0,0,0,141773,132747,94651,73734,62519,40000,3912,2101,34000,32000
321,150000,28274.575,144313,1,0,1,1,42,7,6,5,4,3,159190,155821,153075,151269,149723,0,0,0,0,15
322,110000,9591.05,105274,0,0,2,1,39,0,0,0,0,0,54544,55357,56281,56483,56685,2200,2200,2149,2170,2000
323,60000,10783.15,64527,0,1,1,1,49,0,0,0,0,0,61382,34958,33760,32946,0,1400,675,659,0,3353
324,480000,108806.075,515167,0,1,1,2,33,0,0,0,-1,0,550102,475386,384078,397682,399659,21008,17134,400046,17003,4436
325,30000,2535.575,33476,0,0,1,2,35,2,2,2,2,2,15460,15514,14968,16026,15619,600,0,1300,0,1300
326,240000,36808.275,256262,1,1,2,1,28,2,2,2,0,0,206332,214981,194817,186895,168541,12014,0,5307,5001,4505
327,350000,0,361103,0,1,1,2,40,0,-1,-1,0,0,-644,5170,-1496,-2366,-2366,6033,1500,4,0,1500
328,240000,0,233715,1,1,2,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,80000,13644.225,84942,0,1,1,2,27,0,0,0,0,0,79561,61018,36084,13693,79701,1752,1105,1499,78000,0
330,100000,7428.925,90952,0,0,1,1,43,0,0,0,0,0,43564,45522,46832,37683,28680,3000,2500,2000,2000,2000
331,30000,553.875,26505,0,1,2,1,30,-1,-1,0,-1,-1,13538,390,1050,1251,962,390,1050,1851,962,0
332,290000,593.95,275124,0,0,1,2,41,0,0,0,0,0,-186,37392,6106,14839,11209,37578,6136,14913,11264,2296
333,200000,646.1,210025,0,0,1,1,34,-1,-1,-1,-1,0,-16,1886,4700,0,0,1902,4723,0,0,0
334,360000,6927.725,359145,0,1,1,1,32,-1,-1,-1,-1,-1,17900,5307,23102,64617,10542,5307,23102,64617,10542,9702
335,430000,9262.75,457734,1,0,2,1,46,0,-1,0,0,0,960,354716,361373,368484,365148,358689,15066,14126,13065,12908
336,150000,2412.55,172081,0,0,1,2,44,0,0,0,0,0,14418,15429,15094,15525,0,1243,688,825,0,0
337,200000,8486.1,225315,1,0,2,2,30,0,0,0,0,0,49934,24753,123439,132269,129224,24891,125171,17816,26269,4349
338,50000,0,52675,0,0,3,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,240000,0,234220,0,1,3,1,36,-1,-1,-1,2,0,1966,4421,8521,8323,16620,5000,10112,0,13000,10000
340,20000,635.95,15664,0,1,1,2,24,0,2,0,0,0,6568,7307,8027,8892,9739,1000,1000,1000,1000,1000
341,150000,1824.725,176252,0,1,1,1,30,0,0,0,0,0,-20,-20,-20,-20,-20,0,0,0,0,0
342,230000,3296.125,272442,0,0,1,1,39,0,0,0,0,0,22319,18732,11986,13596,7469,8737,4000,8000,3000,5891
343,20000,146.3,23490,1,0,2,1,31,-1,-1,0,-1,-1,390,780,390,390,0,780,0,390,0,780
344,100000,4092.2,109631,0,1,2,1,33,2,2,2,2,2,22722,24909,24210,26103,27554,2569,0,2287,2028,0
345,280000,12559.75,321256,1,1,2,1,30,0,0,0,0,0,74066,75907,77723,79550,81801,3000,3000,3000,3500,4000
346,90000,869.4,103290,0,1,3,1,39,0,0,-1,-1,-1,4713,2290,1764,1728,1954,1005,1764,1728,1954,1416
347,240000,4041.45,239833,0,1,1,2,29,0,0,0,0,0,18951,18977,12055,7878,5531,2000,300,1000,2000,2000
348,80000,7148.05,81168,1,0,3,1,27,-1,0,0,0,0,3099,1950,1170,780,780,1000,0,0,0,2440
349,160000,9051.175,164103,0,1,2,1,34,0,0,-1,-1,-1,46381,25254,10740,50207,10298,1000,10740,50207,10298,17413
350,280000,333.9,327858,0,1,1,1,37,-1,-1,0,0,-1,12699,7819,7831,5428,2295,7819,12,27,2309,13004
351,170000,27793.325,201419,0,1,1,1,30,2,2,2,2,2,161487,157577,168094,170922,166972,0,13000,5500,1000,7000
352,90000,10686.55,99889,1,1,2,1,47,2,2,0,0,2,62999,61388,64376,67347,74960,0,4000,4000,8900,0
353,160000,454.825,170158,0,1,1,2,29,2,-1,0,-1,2,1302,1852,736,3542,1852,1852,0,3542,0,1116
354,420000,0,425844,0,1,3,1,36,0,-1,0,0,0,0,277510,279493,285447,291183,277510,10000,10000,10000,10500
355,280000,113.925,299055,0,0,2,2,30,-1,-1,-1,-1,-1,1650,651,651,651,651,651,651,651,651,0
356,30000,3148.075,24856,1,0,2,2,26,2,2,2,2,2,17417,19807,20186,19725,22225,3000,1000,0,3000,0
357,140000,21984.025,157525,0,1,1,2,34,0,0,2,0,0,128592,137440,126342,130295,132945,11000,0,6000,5000,7000
358,220000,259,221454,0,0,1,1,48,-1,-1,-1,0,-1,9202,26390,13007,7387,20018,26390,13007,0,20018,14661
359,260000,69.825,299459,0,1,1,2,27,-1,-1,-1,0,-1,399,399,798,399,399,399,798,0,399,399
360,170000,0,156289,0,1,2,2,27,-1,0,0,0,0,25607,23922,24399,24919,26884,1500,863,903,3000,6186
361,190000,7030.275,195915,0,1,2,1,33,0,0,0,0,0,41150,0,0,0,0,0,0,0,0,0
362,50000,7131.95,45075,0,0,2,2,31,0,0,0,0,0,41588,43409,45919,48530,0,2000,3000,3000,0,0
363,200000,864.15,217227,0,1,1,2,31,-1,-1,-1,-1,-1,2277,1209,0,1440,0,2712,0,1440,0,0
364,300000,1714.825,322538,0,1,1,2,44,0,0,-1,0,-1,299,0,800,800,180,0,800,0,180,0
365,230000,593.95,224390,0,1,1,1,34,-1,0,0,-1,-1,8338,11744,9359,19002,8443,9359,0,19002,8740,0
366,50000,9331,50628,0,0,2,1,57,0,-1,0,0,0,52754,27231,26852,27820,25529,50499,1000,1500,1500,1000
367,150000,1617,136558,0,0,3,2,25,-1,-1,0,0,-1,386,12870,11173,1719,413,12884,251,39,414,6556
368,150000,15680.7,142987,1,1,3,1,35,0,0,0,0,0,97129,98795,98925,100017,99607,4275,3550,3750,3600,3100
369,10000,1757.525,10000,0,0,1,1,50,0,0,0,0,0,9616,9718,9916,9250,7461,1076,274,370,472,375
370,240000,10708.25,241089,0,1,3,1,43,0,0,0,0,0,62506,63864,65130,66494,67441,2400,2329,2411,2050,2000
371,230000,8316,234208,0,1,2,2,27,0,0,0,0,0,46256,32029,31397,27834,28153,2500,1200,2000,18000,5000
372,170000,57.05,157619,0,1,2,1,34,-1,-1,-1,-1,0,326,326,326,652,326,326,326,652,0,326
373,460000,3710.525,547459,0,1,1,1,38,-1,-1,-1,-1,-1,21828,13776,8226,12497,4503,13779,8226,12497,4503,5844
374,240000,524.125,233941,0,0,2,2,46,0,0,0,0,0,3808,5736,3328,3901,3413,7266,3422,5020,3517,57
375,80000,4308.675,92092,0,1,2,1,43,2,0,0,2,0,23948,24751,26493,25936,26304,1500,2150,0,944,2000
376,290000,209.825,326431,0,0,2,2,29,0,0,0,0,0,2528,3781,6076,6336,10570,2000,3000,1000,5000,1000
377,30000,5329.625,15432,0,0,2,2,22,0,0,0,0,0,30403,30454,29227,28929,29484,1455,1028,1044,1420,1111
378,240000,39804.975,256476,0,1,2,2,35,0,0,0,0,0,232729,223431,226361,223508,238587,10000,8000,9000,19000,9000
378,240000,39804.975,256476,0,1,2,2,35,0,0,0,0,0,232729,223431,226361,223508,238587,10000,8000,9000,19000,9000
379,80000,1853.775,83360,0,1,2,1,42,0,0,0,0,0,41217,8815,24012,0,2229,8815,24012,1153,2229,2190
380,30000,5066.075,23971,0,0,2,2,33,0,0,0,0,0,30319,29400,30000,0,0,1000,600,0,0,0
381,180000,0,180956,0,1,2,0,52,0,0,0,0,0,0,145,0,0,0,145,0,0,0,0
382,50000,68.25,50541,1,1,2,2,26,-1,-1,-1,-1,0,390,0,780,0,0,0,780,0,0,0
383,30000,4636.45,16204,1,1,3,2,52,2,2,2,2,2,26675,29111,28325,28840,5450,3974,0,600,0,0
384,110000,19666.5,111099,1,0,1,2,32,0,0,2,2,2,113369,113214,108350,109072,106848,9900,0,8007,0,5000
385,180000,1037.925,197120,0,1,2,2,33,0,0,0,0,0,2294,900,0,0,0,900,0,0,0,788
386,50000,8171.275,43771,0,0,2,1,49,0,0,-1,-1,-1,14453,6701,3581,0,6000,1010,3581,0,6000,3261
387,140000,24804.5,135142,0,1,2,2,29,0,0,0,0,0,138128,128812,131374,135353,137238,4700,4706,6100,5300,4806
388,90000,16184.175,93725,1,1,2,1,38,0,0,0,0,0,90698,80720,69788,63868,40136,3328,2100,2542,3000,93245
389,90000,4140.85,94214,1,1,2,2,25,0,0,2,3,2,25970,28531,30072,29323,28709,3000,2300,0,0,4860
390,180000,22779.925,197261,0,0,2,2,31,0,0,0,0,0,12666,0,0,0,0,0,0,0,0,0
391,360000,16221.275,424696,0,1,1,2,29,0,0,0,0,0,87415,69552,38898,31222,55801,20200,10063,1897,30278,83275
392,140000,2212.35,156105,1,0,2,2,28,2,2,2,2,2,13740,13818,13994,14222,14537,600,700,600,700,600
393,90000,20971.3,82744,0,1,3,2,23,-1,-1,0,-1,-1,21836,11036,29836,986,21615,11036,19836,986,21615,5885
394,150000,38.85,136059,0,1,1,2,27,-1,-1,0,0,0,3,3359,2924,0,0,3461,261,0,0,0
395,200000,34204.8,234833,0,0,2,1,56,0,0,0,0,0,199692,171784,175197,179069,189686,6300,6276,6701,13800,0
396,110000,37901.85,103259,0,1,2,1,48,0,0,0,0,0,110865,74340,47152,48138,49171,3152,1687,1745,1831,1732
397,410000,726.425,434412,0,1,1,2,25,-1,-1,-1,-1,-1,4357,10513,9137,7781,28870,10513,9137,7781,28870,15000
398,50000,5466.3,44251,0,0,3,1,58,0,0,0,0,0,30141,18683,19055,19462,19343,1500,651,682,680,595
399,170000,13725.075,189963,0,1,2,1,43,0,0,0,0,0,81991,81688,100841,23528,32579,3000,20000,5000,10000,10000
400,210000,146.3,241401,0,1,2,1,39,-1,-1,0,0,-1,4247,17162,12949,12023,7324,17213,6015,2083,7360,12142
401,290000,43274,319056,0,0,1,2,35,0,0,0,0,0,250007,261236,223092,185522,170190,29000,10000,8000,30000,48000
402,160000,425.425,185211,0,1,1,2,27,-1,-1,-1,-1,0,5026,3720,3465,4218,2913,3722,4300,5000,2500,5400
403,50000,8505.525,44726,1,0,2,2,27,0,0,0,0,0,48338,45090,19031,19534,19301,1972,672,800,700,1000
404,50000,5791.45,58962,0,0,2,2,28,0,0,0,0,0,47035,44384,45267,46215,47949,2300,1618,1675,2500,2139
405,30000,1821.05,32362,0,1,2,2,21,0,0,0,0,0,5068,2023,1163,0,0,1002,23,0,0,0
406,30000,3168.025,15872,1,1,3,2,24,2,0,0,0,0,18418,19270,19810,19583,20231,1215,755,639,1200,243
407,80000,9738.225,80215,0,1,2,2,27,0,0,0,0,0,57737,58577,60169,58426,58204,3923,2500,2100,2200,2075
408,20000,2952.075,16461,1,0,1,2,39,0,0,0,0,0,17895,18939,19150,19549,20073,1650,823,857,1000,400
409,130000,307.125,138661,0,1,3,1,39,-1,2,-1,-1,-1,1890,735,1575,316,5039,0,1575,316,5039,1156
410,80000,747.075,87339,1,1,1,1,34,2,2,2,2,3,4057,5326,5092,6008,5618,1500,0,1000,0,1000
411,80000,8005.725,89412,0,0,2,1,40,0,0,0,0,0,40851,35933,30605,25189,19766,1533,1038,852,765,627
412,180000,0,203718,0,1,3,2,39,-1,0,-1,0,0,4835,2220,11303,9359,9041,2200,11303,187,181,3050
413,150000,8594.6,143682,0,0,1,1,37,0,0,-1,0,0,48450,19790,50123,45987,46555,1850,101123,1650,1700,0
414,100000,12787.25,87387,0,0,2,2,26,0,0,0,0,0,74847,97369,98232,97752,0,43000,5000,3000,0,0
415,50000,5133.8,35092,0,1,3,1,47,0,0,0,2,0,30502,31161,25294,24843,19576,1300,1629,0,1000,1007
416,290000,127.75,308085,1,0,2,1,48,0,0,0,0,0,4426,820,0,2653,0,820,0,2653,0,0
417,490000,0,547512,1,0,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,130000,0,144859,0,1,1,2,30,0,0,0,0,0,-915,-915,-915,-915,-1070,0,0,0,0,0
419,20000,0,10000,0,0,1,2,24,-1,-1,-1,-1,-1,150,0,597,0,4740,0,597,0,4740,0
420,30000,1883.7,32877,1,1,1,2,23,2,0,0,0,0,10454,11862,12104,12351,8000,2000,242,247,2000,0
420,30000,1883.7,32877,1,1,1,2,23,2,0,0,0,0,10454,11862,12104,12351,8000,2000,242,247,2000,0
421,230000,9258.55,215954,0,1,1,2,25,0,0,0,0,0,54454,53457,55128,52788,53671,2000,2500,2500,2000,2000
422,260000,101.85,301317,0,0,1,2,52,-1,-1,-1,-1,0,0,582,291,4471,5394,582,291,4471,1000,1000
423,290000,437.5,331063,0,0,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,220000,479.85,243986,0,1,2,2,54,0,0,-1,-1,-1,3131,2664,891,1927,4250,1500,891,1927,4250,3000
425,60000,10677.45,63862,1,0,2,2,26,2,0,0,0,0,59473,56912,47513,42945,45648,2100,1500,1700,3500,1341
426,150000,10479.875,176434,0,1,3,1,45,0,0,0,0,0,59054,60254,59604,60707,61988,2200,2300,2213,2300,2245
427,80000,2394.525,86261,1,1,2,1,39,2,0,0,2,2,13178,13853,14823,14443,15802,1200,1200,0,1600,2200
428,30000,2815.575,30790,1,1,2,2,23,0,0,2,2,2,17127,19108,18503,20100,19629,2272,0,1900,0,1000
429,210000,15188.6,251275,0,1,2,1,34,0,0,0,0,0,88106,89419,88758,85239,81723,3892,3184,3128,2944,2870
430,50000,4787.65,47631,0,1,3,1,27,2,2,2,2,2,28422,28858,29289,28685,30847,1200,1200,0,2800,1200
431,250000,7542.15,266176,0,1,1,1,47,-1,-1,-1,-1,-1,10606,49815,19857,56064,45427,49825,19866,56074,45443,29916
432,200000,2247.35,210681,1,1,2,2,34,-1,0,-1,-1,-1,9490,6955,28300,13227,11202,6797,28314,13291,11258,11912
433,150000,25346.475,179717,1,0,2,1,48,2,0,0,2,0,141815,143704,151572,149807,153088,5000,9500,0,5005,6010
434,30000,5087.6,21437,0,1,2,1,26,0,0,0,0,2,29276,30204,28501,29687,29497,1500,1000,4000,1900,0
435,50000,6204.45,44714,0,1,2,2,23,0,0,0,0,0,33824,28528,28102,25574,26524,1900,1050,1000,2000,2500
436,210000,21846.65,225479,0,0,1,2,32,0,0,0,0,2,102995,17383,172065,181981,174744,1400,155000,12700,0,6300
437,20000,3235.75,10000,0,0,2,1,31,0,0,0,0,0,25404,19789,19985,19676,6971,2393,1000,494,139,19710
438,110000,8108.625,114900,1,0,1,1,56,2,2,3,2,2,45319,50030,48940,48026,55979,5800,0,0,8774,0
439,140000,14827.575,125211,0,0,1,2,26,0,0,0,-1,0,102693,41266,39634,115440,133580,1500,11888,115440,23900,10586
440,50000,4327.575,57761,0,0,3,1,56,0,0,0,0,0,20285,26026,12059,9765,10097,1011,482,228,365,1261
441,230000,13977.6,266052,0,1,2,2,27,0,0,0,0,0,85538,77063,40102,52454,12314,5010,5,45000,8000,35660
442,200000,32305.35,213365,0,1,1,2,28,0,0,0,0,2,187145,190983,188714,196262,198059,7000,9000,10700,10600,0
443,120000,473.55,143149,0,1,2,1,30,-1,0,-1,-1,0,161,250,2561,-295,-295,250,3265,0,0,0
444,50000,8583.05,44383,0,0,2,1,46,0,0,-1,-1,-1,49221,46505,6991,4809,1890,2938,6996,4809,1890,6890
445,140000,18904.9,167493,0,1,3,1,39,0,0,0,0,0,104626,101376,80840,75462,75957,4412,3000,3000,3000,4000
446,100000,2902.2,115962,0,1,3,2,48,-1,-1,0,0,0,16009,64886,66202,72526,74323,64886,2353,10000,3000,2670
447,80000,40521.25,94841,0,0,3,1,43,0,-1,-1,-1,-1,223337,206390,0,1257,33592,12290,0,1257,35238,1145
448,100000,15220.45,105378,1,0,2,2,29,2,3,2,2,2,98246,95884,93528,96397,96258,0,0,6050,1600,3400
449,120000,6756.575,114350,0,1,2,2,23,0,0,0,0,0,41992,36607,38828,38325,39222,4000,4017,3000,3000,3000
450,50000,617.05,40421,1,0,2,1,50,0,0,0,0,0,-4,1473,2517,1217,4459,1477,2524,1320,4572,2206
451,30000,137.2,30676,0,1,2,2,24,-1,-1,0,0,0,4184,0,0,0,0,1000,0,0,0,0
452,330000,41565.125,386971,0,1,2,2,27,0,0,0,0,0,230471,233421,201240,186444,158521,11012,6548,6497,6037,5141
453,240000,40765.025,283241,0,0,1,1,53,0,0,0,0,0,236437,133385,136654,136639,123951,5000,5500,5500,5000,5000
454,290000,39959.85,340232,1,1,2,2,39,0,0,0,0,0,235380,240049,107993,110691,50143,10200,4000,4534,2670,700
